row_index,variety,approval_no,approval_year,level,province,is_hybrid,three_line,two_line,subspecies,season_hint,region_group,yield_2yr_kg_mu,yield_gain_pct,ck,yield_prod_kg_mu,gain_prod_pct,duration_d,duration_diff_d,plant_height_cm,panicles_10k_mu,panicle_len_cm,grains_per_panicle,seed_setting_pct,tgw_g,blast_index_mean,blast_index_max,neck_blast_loss_max_grade,blast_text,blb_grade,blb_text,bph_grade,heat_text,cold_text,head_rice_pct,chalkiness_deg_pct,chalky_grain_pct,amylose_pct,gel_mm,lw_ratio,alkali,quality_grade,quality_std,is_winall,applicant,source_text_len,region,season,breeding_system,applicant_type,n_applicants,quality_top2,neck_blast_ok,blast_susceptible_text,flag_yield_outlier,flag_duration_outlier
93,吉粳88（区试代号：吉01-124）,国审稻2005051,2005.0,国审,,False,False,False,粳,,北方稻区吉玉粳组,569.7,-4.6,吉玉粳,507.6,0.1,153.5,,95.0,,17.6,134.2,88.0,21.2,,,,,,,,,,71.3,0.2,4.0,16.3,83.0,,,1.0,《优质稻谷》,False,吉林省农业科学院水稻研究所,353,North/Huanghuai,Unspecified,Inbred/Other,Public,1,1.0,,False,False,False
750,通育403,国审稻2005052,2005.0,国审,,False,False,False,粳,,北方稻区长白9号组,495.8,5.0,长白9号,442.2,3.8,145.7,,95.6,,18.2,116.5,80.4,24.0,,,,,,,,,,58.8,1.9,17.0,17.7,86.0,,,,,False,吉林省通化市农业科学研究院,340,North/Huanghuai,Unspecified,Inbred/Other,Unknown,1,,,False,False,False
226,绿旱1号,国审稻2005053,2005.0,国审,,False,False,False,籼,中稻,长江中下游组,315.83,22.96,中旱3号,302.25,45.29,107.2,,91.1,20.1,20.3,105.0,75.3,25.0,,,,,,,,,,52.4,6.2,37.0,25.5,54.0,2.9,,,,False,安徽省农科院绿色食品工程研究所,414,Middle-Lower Yangtze,Single/Mid,Inbred/Other,Public,1,,,False,False,False
420,赣农旱稻1号（区试代号：98-1）,国审稻2005054,2005.0,国审,,False,False,False,籼,中稻,长江中下游组,281.88,9.78,中旱3号,295.75,42.17,96.5,,85.6,19.0,19.8,104.2,75.1,23.4,,,,,,,,,,50.2,8.6,42.0,14.3,82.0,3.3,,,,False,江西农业大学农学院,417,Middle-Lower Yangtze,Single/Mid,Inbred/Other,Public,1,,,False,False,False
242,郑旱6号,国审稻2005055,2005.0,国审,,False,False,False,粳,,黄淮海麦茬稻区中晚熟组,,,旱稻277,316.3,8.7,,,87.1,,17.2,,83.1,24.8,,,,,,,,,,,,,,84.0,,,2.0,《优质稻谷》,False,河南省农业科学院粮食作物研究所,345,North/Huanghuai,Single/Mid,Inbred/Other,Public,1,1.0,,False,False,False
282,旱稻271,国审稻2005056,2005.0,国审,,False,False,False,粳,一季稻,,262.55,12.7,秦爱,384.15,2.86,,,88.9,,16.3,,76.8,23.4,,,,,,,,,,49.1,6.3,37.0,13.5,71.0,,,,,False,中国农业大学,375,Other/Unspecified,Single/Mid,Inbred/Other,Public,1,,,False,False,False
675,辽旱403,国审稻2005057,2005.0,国审,,False,False,False,粳,一季稻,,355.0,21.6,旱72,402.22,4.55,147.0,,84.5,,15.0,,88.7,24.0,,,,,,,,,,62.2,1.2,12.0,15.6,80.0,,,3.0,《优质稻谷》,False,辽宁省稻作研究所,392,Other/Unspecified,Single/Mid,Inbred/Other,Public,1,0.0,,False,False,False
526,京优13,国审稻2005058,2005.0,国审,,True,True,False,粳,一季稻,,403.84,18.36,1旱72,415.12,7.9,151.0,,99.7,,20.5,,82.8,27.3,,,,,,,,,,63.1,2.2,19.0,17.0,77.0,,,3.0,《优质稻谷》,False,北京农业生物技术研究中心,399,Other/Unspecified,Single/Mid,Three-line hybrid,Public,1,0.0,,False,False,False
623,丹旱稻4号（区试代号：旱G－107）,国审稻2005059,2005.0,国审,,False,False,False,粳,一季稻,,376.65,10.39,1旱72,424.65,10.39,145.0,,88.2,,16.8,,86.4,26.3,,,,,,,,,,57.2,5.7,42.0,15.5,82.0,,,,,False,辽宁省丹东农业科学院,395,Other/Unspecified,Single/Mid,Inbred/Other,Public,1,,,False,False,False
1599,天优290,国审稻2006001,2006.0,国审,,True,True,False,籼,早稻,华南早籼组,507.46,1.33,Ⅱ优128,426.37,1.97,122.1,,102.9,19.6,21.3,146.7,80.8,24.1,,,,,9.0,,,,,44.7,3.9,21.0,18.4,55.0,3.2,,,,False,广东省农业科学院水稻研究所,406,South China,Early,Three-line hybrid,Public,1,,,False,False,False
1654,京福1优527（区试代号：京福优1527）,国审稻2006002,2006.0,国审,,True,True,False,籼,早稻,华南早籼组,509.39,1.71,Ⅱ优128,487.23,16.59,126.8,,117.5,17.6,23.7,134.1,75.2,30.7,,,,,9.0,,,,,27.2,13.0,93.0,19.1,48.0,3.1,,,,False,福建省农业科学院水稻研究所,415,South China,Early,Three-line hybrid,Public,1,,,False,False,False
605,丰富占1号,国审稻2006003,2006.0,国审,,False,False,False,籼,早稻,华南早籼组,,,粤香占,416.45,2.26,124.8,,107.6,21.6,20.9,131.1,79.4,22.7,,,,,3.0,,,,,47.9,8.0,40.0,22.9,44.0,2.8,,,,False,广东省农业科学院水稻研究所,447,South China,Early,Inbred/Other,Public,1,,,False,False,False
1562,准两优527,国审稻2006004,2006.0,国审,,True,False,True,籼,早稻,华南早籼组,534.96,,粤香占,431.21,1.51,124.9,,113.8,17.2,24.4,115.9,83.3,32.4,,,,,9.0,,,,,35.2,8.3,44.0,20.9,70.0,3.3,,,,False,湖南杂交水稻研究中心、四川农业大学水稻研究所,412,South China,Early,Two-line hybrid,Public,2,,,False,False,False
409,丰美占,国审稻2006005,2006.0,国审,,False,False,False,籼,早稻,华南早籼组,511.98,,粤香占,463.35,13.11,125.4,,102.4,20.1,21.4,139.3,86.1,20.7,,,,,3.0,,,,,45.7,3.3,18.0,13.5,60.0,3.1,,,,False,广东省农业科学院水稻研究所,399,South China,Early,Inbred/Other,Public,1,,,False,False,False
1390,天优3550,国审稻2006006,2006.0,国审,,True,True,False,籼,晚稻,华南感光晚籼组,484.66,5.11,博优998,471.1,5.7,119.1,,102.0,17.5,21.3,153.2,74.1,26.1,,,,,7.0,,,,,61.9,12.0,81.0,21.3,58.0,2.5,,,,False,广西科泰种业有限公司,413,South China,Late,Three-line hybrid,Enterprise,1,,,False,False,False
1642,振优998,国审稻2006007,2006.0,国审,,True,True,False,籼,晚稻,华南感光晚籼组,479.97,4.1,博优998,462.8,3.84,114.6,,103.7,17.6,22.2,148.7,82.9,24.5,,,,,9.0,,,,,64.9,2.5,23.0,21.5,45.0,2.8,,,,False,广东省农业科学院水稻研究所,419,South China,Late,Three-line hybrid,Public,1,,,False,False,False
1444,美优998,国审稻2006008,2006.0,国审,,True,True,False,籼,晚稻,华南感光晚籼组,462.55,0.32,博优998,454.64,2.0,116.4,,104.0,19.1,23.3,146.6,84.0,20.7,,,,,7.0,,,,,67.8,1.7,20.0,21.0,67.0,3.1,,2.0,《优质稻谷》,False,广西壮族自治区农业科学院水稻研究所,430,South China,Late,Three-line hybrid,Public,1,1.0,,False,False,False
633,嘉育253,国审稻2006009,2006.0,国审,,False,False,False,籼,早稻,长江中下游早籼早中熟组,486.18,4.95,浙733,505.04,12.1,107.6,,81.4,20.6,17.4,130.1,75.3,26.4,,,,,7.0,,,,,55.3,18.8,100.0,26.0,87.0,2.1,,,,False,浙江省嘉兴市农业科学研究院,431,Middle-Lower Yangtze,Early,Inbred/Other,Unknown,1,,,False,False,False
1212,两优42,国审稻2006010,2006.0,国审,,True,False,True,籼,早稻,长江中下游早籼早中熟组,492.03,6.19,浙733,505.19,12.13,108.9,,87.7,21.5,19.4,115.2,83.8,24.7,,,,,7.0,,,,,61.8,2.9,20.0,20.7,58.0,3.4,,2.0,《优质稻谷》,False,湖北大学生命科学学院、湖北省种子集团公司,431,Middle-Lower Yangtze,Early,Two-line hybrid,Joint,2,1.0,,False,False,False
388,中早25,国审稻2006011,2006.0,国审,,False,False,False,籼,早稻,长江中下游早籼早中熟组,467.6,0.96,浙733,450.73,0.05,106.2,,82.8,21.9,18.5,108.2,79.3,26.5,,,,,5.0,,,,,57.7,19.3,100.0,24.1,83.0,2.3,,,,False,中国水稻研究所,420,Middle-Lower Yangtze,Early,Inbred/Other,Public,1,,,False,False,False
1164,先农1号,国审稻2006012,2006.0,国审,,True,True,False,籼,早稻,长江中下游早籼迟熟组,529.8,7.15,金优402,539.45,3.84,112.6,,93.4,21.9,19.4,109.2,86.9,26.5,,,,,7.0,,,,,51.5,5.7,56.0,18.4,48.0,2.6,,,,False,江西省种子公司,422,Middle-Lower Yangtze,Early,Three-line hybrid,Enterprise,1,,,False,False,False
1059,陆两优996,国审稻2006013,2006.0,国审,,True,False,True,籼,早稻,长江中下游早籼迟熟组,522.59,5.7,金优402,557.6,7.34,109.7,,95.1,19.6,20.0,129.0,82.0,27.5,,,,,7.0,,,,,42.3,11.1,91.0,24.2,55.0,2.8,,,,False,湖南农业大学、湖南亚华种业科学院,412,Middle-Lower Yangtze,Early,Two-line hybrid,Joint,2,,,False,False,False
1557,准两优2号（区试代号：准两优402）,国审稻2006014,2006.0,国审,,True,False,True,籼,早稻,长江中下游早籼迟熟组,518.16,4.79,金优402,552.49,6.35,113.6,,94.6,22.3,20.0,100.8,84.2,28.4,,,,,7.0,,,,,42.4,12.7,84.0,23.8,56.0,3.2,,,,False,国家杂交水稻工程技术研究中心清华深圳龙岗研究所,411,Middle-Lower Yangtze,Early,Two-line hybrid,Public,1,,,False,False,False
1008,内香2924,国审稻2006015,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,605.09,5.7,汕优63,551.73,8.6,155.4,,112.6,17.7,25.1,160.7,74.5,30.9,,,,,,,,,,57.9,2.9,19.0,15.9,73.0,3.0,,3.0,《优质稻谷》,False,内江杂交水稻科技开发中心,420,Upper Yangtze,Single/Mid,Three-line hybrid,Unknown,1,0.0,,False,False,False
1100,冈优825（区试代号：F3001）,国审稻2006016,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,623.35,8.89,汕优63,552.75,10.68,153.6,,112.7,16.4,24.7,168.6,83.9,28.2,,,,,,,,,,64.7,12.9,84.0,22.4,43.0,2.0,,,,False,四川省嘉陵农作物品种研究中心,416,Upper Yangtze,Single/Mid,Three-line hybrid,Public,1,,,False,False,False
1066,冈优6366,国审稻2006017,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,613.05,7.09,汕优63,540.55,9.51,152.2,,110.4,16.0,25.2,176.3,81.4,27.7,,,,,,,,,,65.2,8.4,51.0,22.0,56.0,2.4,,,,False,四川省仁寿县陵州作物研究所,412,Upper Yangtze,Single/Mid,Three-line hybrid,Public,1,,,False,False,False
1290,益农1号,国审稻2006018,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,607.74,6.17,汕优63,556.92,9.33,151.1,,111.4,18.4,25.2,160.3,80.7,27.1,,,,,,,,,,60.6,7.1,47.0,21.7,66.0,2.7,,,,False,贵州省遵义市农业科学研究所、四川省农业科学院水稻高粱研究所,404,Upper Yangtze,Single/Mid,Three-line hybrid,Public,2,,,False,False,False
379,T优6135（区试代号：T98A/61-3-5）,国审稻2006019,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,572.58,0.49,汕优63,521.69,4.08,155.3,,111.8,16.1,24.8,185.0,79.6,25.3,,,,,,,,,,65.4,2.1,21.0,22.2,62.0,3.0,,2.0,国标,False,湖南隆平高科农平种业有限公司,424,Upper Yangtze,Single/Mid,Three-line hybrid,Enterprise,1,1.0,,False,False,False
1448,K优2527,国审稻2006020,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,609.88,8.04,汕优63,560.55,9.19,153.0,,112.4,17.1,24.3,157.4,77.2,32.1,,,,,,,,,,54.9,10.3,58.0,21.6,54.0,3.1,,,,False,四川省农业科学院水稻高粱研究所、四川农业大学水稻研究所,410,Upper Yangtze,Single/Mid,Three-line hybrid,Public,2,,,False,False,False
1505,G优802（区试代号：GY802）,国审稻2006021,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,589.13,4.37,汕优63,519.46,3.79,155.1,,118.0,15.7,25.9,175.2,77.4,29.3,,,,,,,,,,62.9,4.3,31.0,22.2,48.0,2.6,,,,False,四川农大高科农业有限责任公司、四川农业大学水稻研究所,411,Upper Yangtze,Single/Mid,Three-line hybrid,Joint,2,,,False,False,False
1549,富优21（区试代号：SD-19）,国审稻2006022,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,603.26,6.87,汕优63,525.43,5.53,155.4,,111.0,17.9,23.9,155.6,83.4,27.4,,,,,,,,,,63.4,8.0,66.0,23.4,43.0,2.3,,,,False,四川省嘉陵农作物品种研究中心,411,Upper Yangtze,Single/Mid,Three-line hybrid,Public,1,,,False,False,False
1400,内香8518,国审稻2006024,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,597.79,5.9,汕优63,555.22,6.97,152.9,,112.3,17.4,25.6,154.2,80.1,29.9,,,,,,,,,,64.1,3.2,16.0,16.3,71.0,3.0,,3.0,《优质稻谷》,False,内江杂交水稻科技开发中心,428,Upper Yangtze,Single/Mid,Three-line hybrid,Unknown,1,0.0,,False,False,False
1480,D优158（区试代号：D62A/蜀恢158）,国审稻2006025,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,596.96,5.76,汕优63,573.07,12.4,155.5,,113.1,17.3,25.4,162.7,78.4,29.2,,,,,,,,,,62.2,4.4,30.0,23.9,75.0,3.0,,3.0,《优质稻谷》,False,四川农业大学水稻研究所,429,Upper Yangtze,Single/Mid,Three-line hybrid,Public,1,0.0,,False,False,False
1338,宜香1979,国审稻2006026,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,602.55,6.75,汕优63,586.0,15.21,154.1,,122.9,17.3,26.2,173.4,79.1,26.9,,,,,,,,,,65.2,5.5,39.0,14.8,65.0,2.7,,,,False,四川省宜宾市农业科学研究所,412,Upper Yangtze,Single/Mid,Three-line hybrid,Public,1,,,False,False,False
1353,中优9801（区试代号：中9A/涪恢9801）,国审稻2006027,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,581.56,2.48,汕优63,551.43,8.35,153.0,,116.3,17.6,26.0,175.5,75.4,26.5,,,,,,,,,,62.4,3.2,12.0,21.4,78.0,3.1,,3.0,《优质稻谷》,False,重庆市涪陵区农业科学研究所,431,Upper Yangtze,Single/Mid,Three-line hybrid,Public,1,0.0,,False,False,False
1287,Q优6号（区试代号：庆优6号）,国审稻2006028,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,598.35,5.43,汕优63,556.66,9.9,153.7,,112.6,16.0,25.1,176.6,77.2,29.0,,,,,,,,,,65.6,3.6,22.0,15.2,58.0,3.0,,3.0,《优质稻谷》,False,重庆市种子公司,418,Upper Yangtze,Single/Mid,Three-line hybrid,Enterprise,1,0.0,,False,False,False
916,泸香615（区试代号：泸香91A/泸恢615）,国审稻2006029,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,579.47,2.11,汕优63,533.68,6.67,154.0,,112.5,17.6,25.2,160.7,74.2,30.1,,,,,,,,,,53.1,4.5,26.0,15.9,65.0,3.0,,3.0,《优质稻谷》,False,四川省农业科学院水稻高粱研究所,425,Upper Yangtze,Single/Mid,Three-line hybrid,Public,1,0.0,,False,False,False
1494,宜香527（区试代号：宜香1A/蜀恢527）,国审稻2006030,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,597.43,5.27,汕优63,549.64,7.26,155.0,,114.0,17.2,25.8,152.5,76.7,31.7,,,,,,,,,,58.2,3.0,18.0,15.2,62.0,3.1,,3.0,《优质稻谷》,False,四川农业大学水稻研究所、四川省宜宾市农业科学研究所、四川万禾隆种业有限公司,414,Upper Yangtze,Single/Mid,Three-line hybrid,Joint,3,0.0,,False,False,False
1080,宜香481（区试代号：万优8号）,国审稻2006031,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,572.41,0.86,汕优63,527.33,2.8,155.9,,115.3,17.5,26.3,161.6,72.7,29.8,,,,,,,,,,61.5,4.2,22.0,15.3,55.0,3.1,,3.0,《优质稻谷》,False,重庆三峡农业科学研究所、四川省宜宾市农业科学研究所,419,Upper Yangtze,Single/Mid,Three-line hybrid,Public,2,0.0,,False,False,False
1232,金优11（区试代号：华优2号）,国审稻2006032,2006.0,国审,,True,True,False,籼,中稻,长江上游中籼迟熟组,603.5,6.34,汕优63,540.98,6.0,151.7,,110.5,16.8,25.5,166.2,77.7,30.1,,,,,,,,,,59.5,4.1,31.0,23.7,66.0,3.1,,,,False,四川华龙种业有限责任公司,409,Upper Yangtze,Single/Mid,Three-line hybrid,Enterprise,1,,,False,False,False
1495,三香优410（区试代号：神农301）,国审稻2006033,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,481.47,-8.7,汕优63,527.66,3.53,132.6,,123.0,17.2,25.9,153.9,75.1,26.1,,,,,5.0,,9.0,,,68.1,3.0,17.0,21.6,71.0,3.2,,2.0,《优质稻谷》,False,海南神农大丰种业科技股份有限公司育种中心,428,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Enterprise,1,1.0,,False,False,False
1330,内2优6号（曾用名：国稻6号）,国审稻2006034,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,578.96,5.38,汕优63,526.16,4.14,137.8,,114.2,16.5,26.1,159.7,73.3,31.5,,,,,9.0,,,,,64.4,3.9,29.0,15.1,68.0,3.2,,3.0,《优质稻谷》,False,中国水稻研究所,431,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Public,1,0.0,,False,False,False
1050,科优8377（区试代号：金科籼杂7号）,国审稻2006035,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,581.93,7.57,汕优63,555.8,8.89,135.9,,123.8,17.1,26.9,161.5,78.7,28.7,,,,,7.0,,,,,60.2,4.7,27.0,22.4,53.0,3.3,,3.0,《优质稻谷》,False,武汉金科生物技术有限公司,436,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Enterprise,1,0.0,,False,False,False
814,绿丰20（区试代号：HN0463）,国审稻2006036,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,557.67,3.08,汕优63,516.07,1.49,138.0,,119.2,16.8,24.4,174.3,75.4,27.3,,,,,5.0,,,,,67.4,2.8,23.0,22.3,50.0,3.1,,3.0,《优质稻谷》,False,国家杂交水稻工程技术研究中心安徽试验站,434,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Public,1,0.0,,False,False,False
1311,K优52（皖稻125）,国审稻2006037,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,586.3,8.38,汕优63,573.9,13.4,130.1,,125.9,16.2,23.7,159.3,78.7,30.0,,,,,7.0,,,,,53.9,15.8,100.0,26.8,55.0,2.6,,,,False,安徽省农业科学院水稻研究所、四川省农科院水稻高粱研究所,414,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Public,2,,,False,False,False
1288,Ⅱ优1259,国审稻2006038,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,570.31,5.75,汕优63,526.72,4.03,136.7,,123.4,16.5,26.6,163.0,78.2,28.5,,,,,7.0,,,,,68.6,9.5,40.0,24.9,68.0,2.4,,,,False,福建省三明市农业科学研究所,419,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Public,1,,,False,False,False
809,冈优188,国审稻2006039,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,556.94,3.27,汕优63,543.9,6.02,137.3,,128.0,15.2,25.3,175.4,74.2,30.2,,,,,7.0,,,,,63.3,9.9,68.0,25.7,46.0,2.3,,,,False,四川省乐山市农牧科学研究所,416,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Public,1,,,False,False,False
1183,协优107,国审稻2006040,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,559.32,3.71,汕优63,544.88,7.23,136.4,,115.9,18.1,24.3,139.8,78.5,29.0,,,,,5.0,,,,,62.3,6.3,34.0,23.0,79.0,3.1,,,,False,南京农业大学水稻研究所,415,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Public,1,,,False,False,False
1513,Ⅱ优1308,国审稻2006042,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,573.29,5.5,汕优63,549.39,8.76,136.7,,121.3,16.2,23.7,175.6,77.6,27.5,,,,,7.0,,,,,67.2,8.7,53.0,26.1,52.0,2.4,,,,False,江西省种子公司,423,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Enterprise,1,,,False,False,False
1558,协优4090,国审稻2006043,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,579.28,6.61,汕优63,551.0,9.4,138.2,,117.8,17.4,22.8,148.5,80.0,28.9,,,,,7.0,,,,,66.0,9.8,71.0,20.9,64.0,2.6,,,,False,浙江省台州市农业科学研究院、勿忘农集团有限公司,417,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Enterprise,2,,,False,False,False
691,丰优22（区试代号：扬籼优22）,国审稻2006044,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,539.49,-0.72,汕优63,494.11,2.65,138.3,,123.3,16.7,23.9,168.8,74.6,26.9,,,,,7.0,,,,,65.4,3.5,20.0,17.5,80.0,3.3,,3.0,《优质稻谷》,False,江苏里下河地区农业科学研究所,435,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Public,1,0.0,,False,False,False
773,两优0293（区试代号：P88S/0293）,国审稻2006045,2006.0,国审,,True,False,True,籼,中稻,长江中下游中籼迟熟组,576.17,6.03,汕优63,561.02,11.08,136.5,,118.7,16.5,23.7,178.3,77.4,26.4,,,,,5.0,,,,,66.1,6.3,35.0,14.4,75.0,3.0,,,,False,湖南杂交水稻研究中心,421,Middle-Lower Yangtze,Single/Mid,Two-line hybrid,Public,1,,,False,False,False
1045,中浙优634（区试代号：中浙优2号）,国审稻2006046,2006.0,国审,,True,True,False,籼,中稻,长江中下游中籼迟熟组,545.32,0.36,汕优63,493.46,3.23,132.7,,116.1,18.9,26.6,147.4,75.0,27.2,,,,,7.0,,,,,58.9,1.6,11.0,15.0,68.0,3.5,,3.0,《优质稻谷》,False,中国水稻研究所、湖北省富悦农业开发有限公司,432,Middle-Lower Yangtze,Single/Mid,Three-line hybrid,Joint,2,0.0,,False,False,False
945,农丰优909,国审稻2006047,2006.0,国审,,True,True,False,籼,双季,长江中下游晚籼早熟组,523.48,3.3,金优207,498.85,0.9,115.9,,99.5,21.5,24.7,122.4,81.1,27.0,,,,,7.0,,7.0,,,56.7,9.0,62.0,24.7,61.0,2.9,,,,True,安徽荃银农业高科技研究所,422,Middle-Lower Yangtze,Late,Three-line hybrid,Public,1,,,False,False,False
967,丰源优272（区试代号：丰优272）,国审稻2006048,2006.0,国审,,True,True,False,籼,双季,长江中下游晚籼早熟组,506.23,3.92,金优207,487.53,1.39,116.4,,98.4,19.0,22.8,127.7,77.6,29.1,,,,,7.0,,,,,56.4,6.3,35.0,22.1,62.0,3.3,,,,False,湖南亚华种业科学研究院,418,Middle-Lower Yangtze,Late,Three-line hybrid,Enterprise,1,,,False,False,False
1206,荆楚优148,国审稻2006049,2006.0,国审,,True,True,False,籼,双季,长江中下游晚籼早熟组,508.47,0.61,金优207,484.51,2.0,112.5,,100.0,21.0,22.8,124.6,80.8,25.9,,,,,5.0,,5.0,,,63.9,2.5,28.0,15.6,76.0,3.0,,3.0,《优质稻谷》,False,湖北荆楚种业股份有限公司,435,Middle-Lower Yangtze,Late,Three-line hybrid,Enterprise,1,0.0,,False,False,False
1643,金优284,国审稻2006050,2006.0,国审,,True,True,False,籼,双季,长江中下游晚籼早熟组,481.04,-1.89,金优207,525.55,6.3,114.4,,100.3,18.5,24.1,139.9,78.0,27.4,,,,,5.0,,,,,59.8,1.9,14.0,21.9,72.0,3.3,,2.0,《优质稻谷》,False,湖南亚华种业科学研究院,431,Middle-Lower Yangtze,Late,Three-line hybrid,Enterprise,1,1.0,,False,False,False
1035,K优8602,国审稻2006051,2006.0,国审,,True,True,False,籼,双季,长江中下游晚籼中迟熟组,509.39,4.8,汕优46,456.44,0.24,118.7,,107.0,18.5,23.1,111.6,80.0,33.3,,,,,5.0,,9.0,,,35.2,14.2,65.0,22.3,74.0,2.9,,,,False,四川省农业科学院水稻高粱研究所,414,Middle-Lower Yangtze,Late,Three-line hybrid,Public,1,,,False,False,False
1028,天优998,国审稻2006052,2006.0,国审,,True,True,False,籼,双季,长江中下游晚籼中迟熟组,512.62,6.28,汕优46,478.44,4.57,117.7,,98.0,19.6,21.1,136.5,81.2,25.2,,,,,7.0,,,,,56.7,2.5,27.0,23.0,59.0,3.1,,3.0,《优质稻谷》,False,广东省农业科学院水稻研究所,430,Middle-Lower Yangtze,Late,Three-line hybrid,Public,1,0.0,,False,False,False
781,中百优1号（区试代号：中丰1号）,国审稻2006053,2006.0,国审,,True,True,False,籼,双季,长江中下游晚籼中迟熟组,499.19,3.5,汕优46,456.84,0.15,118.0,,107.2,16.8,24.9,132.1,81.6,29.0,,,,,5.0,,,,,45.8,4.7,29.0,21.4,68.0,3.2,,,,False,中国水稻研究所,419,Middle-Lower Yangtze,Late,Three-line hybrid,Public,1,,,False,False,False
824,天丰优85（区试代号：天丰A/G85）,国审稻2006054,2006.0,国审,,True,True,False,籼,双季,长江中下游晚籼中迟熟组,480.44,-0.39,汕优46,454.68,0.62,114.9,,97.1,17.9,20.6,133.5,81.0,26.4,,,,,7.0,,,,,53.8,3.6,21.0,23.1,79.0,3.1,,3.0,《优质稻谷》,False,海南神农大丰种业科技股份有限公司育种中心,428,Middle-Lower Yangtze,Late,Three-line hybrid,Enterprise,1,0.0,,False,False,False
1468,三香优786（区试代号：神农310）,国审稻2006055,2006.0,国审,,True,True,False,籼,双季,长江中下游晚籼中迟熟优质组,465.53,-3.29,汕优46,440.52,1.47,118.4,,114.8,17.9,23.8,128.3,78.1,28.9,,,,,7.0,,9.0,,,60.4,1.2,,16.8,68.0,3.5,,2.0,《优质稻谷》,False,湖南农业大学水稻科学研究所、海南神农大丰种业科技股份有限公司育种中心,442,Middle-Lower Yangtze,Late,Three-line hybrid,Joint,2,1.0,,False,False,False
1304,常优2号（区试代号：常优02-6）,国审稻2006056,2006.0,国审,,True,True,False,粳,单季,长江中下游单季晚粳组,585.66,8.03,秀水63,428.41,7.12,149.4,,105.9,20.3,17.8,146.0,86.7,25.6,,,,,3.0,,,,,75.5,0.7,10.0,16.0,74.0,1.9,,1.0,《优质稻谷》,False,江苏省常熟市农业科学研究所,437,Middle-Lower Yangtze,Late,Three-line hybrid,Public,1,1.0,,False,False,False
454,陵香优18,国审稻2006057,2006.0,国审,,True,True,False,粳,单季,长江中下游单季晚粳组,599.31,10.55,秀水63,540.2,16.76,146.7,,107.9,17.7,19.9,164.3,81.8,26.6,,,,,7.0,,,,,72.9,5.3,45.0,15.6,67.0,2.0,,,,False,扬州大学农学院,421,Middle-Lower Yangtze,Late,Three-line hybrid,Public,1,,,False,False,False
734,秀优5号,国审稻2006058,2006.0,国审,,True,True,False,粳,单季,长江中下游单季晚粳组,586.38,8.16,秀水63,497.91,10.51,150.6,,111.3,16.1,17.8,171.2,85.2,26.7,,,,,5.0,,,,,74.0,0.6,12.0,17.6,78.0,1.7,,2.0,《优质稻谷》,False,浙江省嘉兴市农业科学研究院、勿忘农集团有限公司,439,Middle-Lower Yangtze,Late,Three-line hybrid,Enterprise,2,1.0,,False,False,False
